,tweet_id,text,rating_numerator,rating_denominator,name,date,time,dog_type,jpg_url,p1_conf,p2_conf,p3_conf,dog_breed,retweet_count,favorite_count
491,788039637453406209,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12,10,None,2016-10-17,15:31:05,,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,0.362925,0.304759,0.101702,,1218,5772
492,787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,2016-10-17,00:20:47,,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,0.362835,0.2218639999999999,0.0804183,Pug,2831,8123
493,787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,2016-10-16,18:11:26,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,0.992339,0.00492039,0.0008528019999999,German_shepherd,2576,9687
494,787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,2016-10-15,21:01:17,,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,0.900483,0.0210845,0.019484,Chihuahua,2653,10298
495,787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,Lincoln,2016-10-15,16:01:13,,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,0.747739,0.1057029999999999,0.0172568,Golden_retriever,1621,7369
496,786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,2016-10-14,16:13:10,,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,0.915303,0.0462126,0.0375041,Golden_retriever,7403,25198
497,786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,2016-10-13,23:23:56,,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,0.467321,0.122978,0.102654,Pomeranian,5704,17318
498,786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,10,None,2016-10-13,20:28:35,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,0.512034,0.464816,0.00781249,Leonberg,2358,10017
499,786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,Dale,2016-10-13,15:54:28,,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,0.709512,0.287178,0.000570176,Pembroke,2901,8953
500,786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,2016-10-13,00:29:39,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,0.929266,0.0628667,0.00215669,Golden_retriever,3204,10253
501,786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,Mattie,2016-10-12,15:55:59,,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,0.478193,0.224817,0.0773956,Labrador_retriever,4352,14363
502,785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,Lucy,2016-10-11,19:39:28,,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,0.97207,0.00849262,0.00288271,Toy_poodle,2973,10769
503,785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,2016-10-11,16:00:24,,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,0.392108,0.198358,0.143328,Great_pyrenees,1667,6321
504,785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,2016-10-11,00:34:48,doggo,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,0.978042,0.0061063,0.00544197,,2098,7429
505,785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,2016-10-10,17:32:08,,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,0.4360229999999999,0.258049,0.145231,Miniature_pinscher,1831,8554
506,785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,Doc,2016-10-09,23:44:41,,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,0.6748930000000001,0.0567395999999999,0.056137,Chow,1511,6888
507,785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,2016-10-09,17:31:53,,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,0.891193,0.0274944,0.0195303,Eskimo_dog,4474,11328
508,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,2016-10-08,18:41:19,,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,0.0903414,0.0834988,0.0774556,Chow,2999,9548
509,784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,2016-10-07,22:15:26,,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,0.757764,0.151248,0.0848401999999999,Malamute,2355,8467
510,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,2016-10-07,16:33:21,,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,0.744819,0.243192,0.0109202,Miniature_poodle,1180,5430
511,783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,2016-10-06,01:23:05,,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,0.333739,0.136245,0.117464,,9997,28293
512,783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,2016-10-06,00:08:09,,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,0.265659,0.196414,0.1335339999999999,Lakeland_terrier,1819,6952
513,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,2016-10-05,15:47:27,,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,0.314265,0.300435,0.0494869,Chow,2980,9833
514,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,2016-10-05,00:40:09,,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,0.789,0.115916,0.0362939,Chihuahua,2071,7940
515,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,2016-10-04,19:42:03,,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,0.87713,0.0862406,0.0110191,Norwegian_elkhound,5070,15947
516,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,2016-10-04,15:55:06,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,0.593858,0.1306109999999999,0.100842,Cardigan,10831,27381
517,783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,2016-10-03,23:25:55,,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,0.240602,0.164088,0.134506,Chesapeake_bay_retriever,2016,7707
518,782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,2016-10-03,15:42:44,,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,0.474292,0.171393,0.110592,Golden_retriever,6864,22735
519,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,2016-10-03,01:00:34,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,0.560699,0.199482,0.0406818,Golden_retriever,1314,7052
520,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,2016-10-02,23:23:04,,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,0.574557,0.339251,0.0461082,Irish_setter,4990,16228
521,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,2016-10-02,15:10:30,,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,0.8408709999999999,0.140516,0.0120116,Malamute,1763,7360
522,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,2016-10-01,19:47:08,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,0.5044270000000001,0.390678,0.0345955,Briard,5107,15660
523,781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,2016-09-30,20:33:43,,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,0.179568,0.154396,0.0336905,,3125,10532
524,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,10,None,2016-09-30,01:08:10,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,0.438087,0.226954,0.0706516,Pembroke,2508,9841
525,781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,10,None,2016-09-29,16:03:01,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,0.994712,0.0035225,0.0009214389999999,Chesapeake_bay_retriever,5125,19517
526,781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,2016-09-28,21:56:36,,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,0.8877709999999999,0.0306664,0.0267298,Mexican_hairless,1919,7892
527,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,None,2016-09-28,16:07:23,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,0.973841,0.0251875999999999,0.0002973109999999,Shetland_sheepdog,2572,9239
528,780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,10,None,2016-09-28,00:46:20,puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,0.731564,0.0654616,0.0364691,,6702,20427
529,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,2016-09-27,19:54:58,,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,0.488555,0.271655,0.106913,Chesapeake_bay_retriever,1855,6774
530,780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,2016-09-27,16:06:28,,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,0.951963,0.0353461,0.00886194,Siberian_husky,1196,5174
531,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,2016-09-27,02:53:48,,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,0.995143,0.00304359,0.00104955,Saint_bernard,3114,11393
532,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,10,None,2016-09-26,23:04:13,,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,0.628312,0.317365,0.0122601,Golden_retriever,1623,5934
533,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,2016-09-26,17:29:48,,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,0.3824909999999999,0.312026,0.0332719,Great_dane,999,4981
534,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11,10,None,2016-09-25,23:47:39,,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,0.144012,0.0914736,0.0735447,Vizsla,2075,8183
535,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,2016-09-25,00:06:08,,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,0.99383,0.00314271,0.000917414,Golden_retriever,6479,17696
536,779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12,10,None,2016-09-23,17:50:56,pupper,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,0.170921,0.0603586,0.0549814,,2872,8227
537,779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,None,2016-09-22,20:33:42,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,0.721188,0.112943,0.0533644999999999,Chihuahua,4192,13841
538,778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,Jay,2016-09-22,16:13:51,,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,0.7153510000000001,0.207056,0.0285194,Cocker_spaniel,6627,18690
539,778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,Mya,2016-09-22,00:13:04,,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,0.351434,0.201478,0.142838,Staffordshire_bullterrier,1203,6441
540,778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,Strider,2016-09-21,17:42:10,,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,0.515699,0.300292,0.0870223,German_shepherd,1384,5406
541,778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,Penny,2016-09-21,16:00:17,,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,0.786089,0.121488,0.0146031,Airedale,940,4329
542,778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,10,None,2016-09-21,01:39:11,,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,0.8483620000000001,0.108124,0.0119417,Pembroke,3992,12826
543,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,Nala,2016-09-21,00:00:35,,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,0.3452659999999999,0.312823,0.213011,Collie,1018,5486
544,778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,Stanley,2016-09-20,17:36:50,,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,0.3220699999999999,0.229903,0.10142,Boston_bull,3050,9710
545,778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,None,2016-09-20,01:12:28,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,0.717776,0.111175,0.0588024,German_shepherd,2453,7959
546,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,Sophie,2016-09-20,00:24:34,,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,0.946718,0.0159499,0.00651911,Clumber,1490,6174
547,777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,Wesley,2016-09-19,15:00:20,,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,0.123529,0.119682,0.1087089999999999,Afghan_hound,1511,5983
548,777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,None,2016-09-19,01:42:24,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,0.253442,0.16285,0.110921,Cocker_spaniel,2716,10579
549,777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,Derek,2016-09-18,21:33:11,,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,0.999823,5.644850000000001e-05,2.76806e-05,Chow,2329,8192
550,777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,Jeffrey,2016-09-17,16:57:35,,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,0.988412,0.00417722,0.00150658,Chihuahua,3972,13266
551,776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,Solomon,2016-09-16,16:00:31,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,0.51661,0.255033,0.168989,Toy_poodle,1110,4595
552,776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,Huck,2016-09-15,17:48:25,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,0.8848389999999999,0.0575650999999999,0.00576608,Labrador_retriever,2545,8216
553,776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,None,2016-09-15,00:36:55,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,0.940326,0.0555271999999999,0.00222635,Samoyed,14634,27999
554,776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,O,2016-09-14,23:30:38,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,0.502228,0.154594,0.135176,Rottweiler,2328,8998
555,776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,2016-09-14,17:40:06,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,0.777468,0.0939401999999999,0.0174919,,4009,11074
556,776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,10,None,2016-09-14,16:00:49,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,0.999916,7.657020000000001e-05,2.16468e-06,Pug,141,1710
557,775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,10,Blue,2016-09-13,23:44:54,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,0.520022,0.0287747,0.0259901,Chow,2452,10999
558,775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,Anakin,2016-09-13,16:30:07,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,0.6138520000000001,0.0294728,0.0278060999999999,,3689,13032
559,775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13,10,None,2016-09-13,16:13:44,,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,0.989407,0.00213902,0.00211536,,4260,12236
560,775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,2016-09-12,16:05:54,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,0.571229,0.175257,0.0343063,Beagle,2706,6918
561,775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,Tucker,2016-09-11,21:34:30,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,0.316565,0.241929,0.157524,Chow,4351,14583
562,774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,Finley,2016-09-10,23:54:11,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,0.7199409999999999,0.251546,0.00700838,Toy_poodle,1650,8108
563,774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,Sprinkles,2016-09-10,16:03:16,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,0.6275930000000001,0.1287049999999999,0.126282,Walker_hound,1609,6343
564,774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,None,2016-09-09,18:31:54,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,0.5960449999999999,0.223067,0.0363246999999999,Eskimo_dog,5056,20469
565,773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,Winnie,2016-09-08,20:45:53,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,0.4511489999999999,0.148001,0.10957,Pug,3573,10120
566,773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,Heinrich,2016-09-08,16:33:46,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,0.554331,0.432158,0.00319942,Pomeranian,1615,6041
567,773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,Loki,2016-09-08,02:09:06,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,0.324251,0.1812099999999999,0.133436,Silky_terrier,1494,6223
568,773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,Shakespeare,2016-09-07,23:52:41,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,0.969311,0.013243,0.00485731,Old_english_sheepdog,1220,5041
569,773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Chelsea,2016-09-07,15:44:53,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,0.372202,0.1371869999999999,0.0714361999999999,Norwegian_elkhound,5669,20758
570,773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,10,Bungalo,2016-09-06,23:56:05,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,0.572349,0.1514059999999999,0.107102,Labrador_retriever,6924,21905
571,773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,Chip,2016-09-06,19:52:39,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,0.713588,0.0833687999999999,0.0756961,Miniature_pinscher,2991,8855
572,773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,10,Grey,2016-09-06,16:10:20,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,0.427766,0.219256,0.144614,Blenheim_spaniel,3790,9352
573,772877495989305348,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,10,None,2016-09-05,19:22:09,doggo,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,0.218303,0.138523,0.0742172,Norwegian_elkhound,3568,8023
574,772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,10,Roosevelt,2016-09-05,15:58:34,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,0.915351,0.0724159,0.00822894,Basset,2199,7551
575,772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,a,2016-09-04,23:46:12,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,0.574345,0.128352,0.0594755,Newfoundland,1578,6084
576,772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,Willem,2016-09-03,22:02:38,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,0.3679449999999999,0.2235219999999999,0.164871,Pembroke,1285,5661
577,772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,10,None,2016-09-03,19:23:13,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,0.275318,0.100988,0.0735248999999999,Golden_retriever,1048,3579
578,772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12,10,Jack,2016-09-03,17:02:54,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,0.217821,0.157677,0.127726,Labrador_retriever,685,3535
579,772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10,10,Finn,2016-09-03,16:52:02,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,0.803293,0.0529799999999999,0.0372388,Chihuahua,440,2574
580,772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,10,Penny,2016-09-03,16:04:27,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,0.54178,0.260504,0.0637031,Pembroke,861,3761
